Feature,Correlation,Total Hits
lucas,-0.006188116039148312,18.0
lucid,-0.0021222542241039967,13.0
lucinnius,-0.006347555160200926,22.0
luck,-0.004369961490255408,252.0
luckiest,0.0017961217088719001,5.0
luckily,-0.0017216772693486693,7.0
lucky,0.0033760602914600178,242.0
lucy,0.0010635844883739567,20.0
ludicrous,0.00468980629885495,7.0
lug,0.0010442024310762714,6.0
luggage,0.0022148586574297774,17.0
luis,-0.004612236463339998,10.0
luke,-0.007688349442565148,74.0
lukes,-0.003858838458765724,7.0
lukich,-0.003957803500786582,8.0
lulu,-0.0021261471032678323,8.0
lump,5.496423927310204E-4,13.0
lumpy,-0.0012641884221326336,6.0
luna,-0.0017216772693486693,7.0
lunar,-0.0021261471032678323,8.0
lunas,-0.0032612937835676276,5.0
lunatic,7.233379013478948E-4,31.0
lunch,0.0012864961213114323,137.0
lunchbox,9.043016814567826E-4,5.0
lung,-0.0042103551136733605,9.0
lunge,-7.325860373347501E-4,5.0
lunges,-0.0031128009427451833,26.0
lungs,-0.0030939258538470963,16.0
lurches,-1.1360041637808323E-4,7.0
lust,-1.7613481096219108E-4,18.0
luther,-0.004826061285326341,19.0
luv,-0.004837369214595186,11.0
luxe,-0.0012641884221326336,6.0
luxury,-0.002728909836755438,15.0
ly,-0.0032612937835676276,5.0
lyin,-0.003006899676023836,16.0
lying,8.391445513472633E-4,186.0
lyle,-0.006918619330290084,25.0
lyndon,0.0017961217088719001,5.0
lynn,8.898286917477465E-4,43.0
lynx,-0.0033892400671233992,7.0
lyrics,0.003352593284258052,6.0
m,-0.003766353897758174,173.0
m.,-5.157225891155652E-4,12.0
ma,-0.0015561835539580789,56.0
maam,-0.006815100209498212,154.0
mac,-0.002361387454686894,30.0
mace,0.0016744736383255496,7.0
mach,0.0038642116904965703,12.0
machete,-0.003572579275316084,6.0
machine,-0.003101383342618433,169.0
machinery,-0.004125284458130904,8.0
machines,-0.004104801383376396,45.0
macho,0.0025401385425544362,10.0
mack,0.0020673560054708965,25.0
macks,0.003352593284258052,6.0
macleod,-0.0024907277698375287,12.0
mad,0.007740632401325581,176.0
madam,3.8720289143168225E-6,31.0
madame,-0.004430149767483338,22.0
made,6.468299581604978E-5,1075.0
madeleine,0.0028784162010781476,11.0
mademoiselle,-0.004837369214595186,11.0
madison,0.0010442024310762714,6.0
madly,-6.059172289635534E-4,9.0
madman,-0.0018994453820462141,17.0
madness,-0.005124246625625737,31.0
madonna,4.1548392002559566E-4,7.0
madre,0.0017961217088719001,5.0
madrigal,-0.002252936755909242,8.0
mafia,-0.002982160257526068,21.0
magazine,-0.0038982919608631194,72.0
magazines,-0.0011686832131443592,19.0
maggie,0.006865022809173318,87.0
maggies,0.004324829455084881,5.0
maggots,0.0018721276064350013,8.0
magic,-5.543596871727249E-5,71.0
magical,4.7587905724443956E-4,18.0
magically,-7.325860373347501E-4,5.0
magician,0.0018721276064350013,8.0
magistrate,-7.325860373347501E-4,5.0
magnetic,0.0012788933118264667,9.0
magnificent,-0.002189718981326765,18.0
magnifying,-0.001094814263802441,5.0
magnitude,-0.0032612937835676276,5.0
magnus,-0.0028644171404771258,6.0
mah,3.6642063133577723E-4,6.0
maharajah,7.520447910905068E-4,10.0
maid,0.0013026595108100955,30.0
maiden,0.004741369939634753,12.0
maids,-1.2700974844286034E-4,8.0
mail,0.0022856430450076516,55.0
mailman,-0.003572579275316084,6.0
mailroom,-0.003572579275316084,6.0
main,-0.006934502855063739,112.0
maine,-0.005104845462057457,13.0
mainframe,-0.0012641884221326336,6.0
mainland,-0.0015183694037618017,6.0
mainly,-0.0015932614909174544,16.0
maintain,-0.00380816859720303,19.0
maintained,-0.0032612937835676276,5.0
maintenance,-0.002728909836755438,15.0
maitre,0.0010442024310762714,6.0
majesty,-0.001444761227424924,158.0
majestys,-0.003270880061870562,17.0
major,-0.011297185701857438,154.0
majority,-0.002252936755909242,8.0
majors,-0.0032612937835676276,5.0
make,-0.006029494248955135,2644.0
make-up,0.005836333353230797,19.0
makeover,-0.0032612937835676276,5.0
maker,0.0011960638771792377,16.0
makers,0.0017961217088719001,5.0
makes,0.004426359303170377,607.0
makeshift,-0.0012641884221326336,6.0
makeup,0.004745977920420191,29.0
makin,-0.0028942678503302123,35.0
making,-0.002058234137747571,430.0
malakai,0.008964128677654956,7.0
malbin,-0.0031914068336009833,21.0
malcolm,-0.006661098809872096,36.0
male,0.003466408190768955,50.0
males,-5.480700109778917E-4,8.0
malfunction,-0.0017216772693486693,7.0
malibu,0.0025434747203988244,26.0
malice,0.0010442024310762714,6.0
malicious,-7.325860373347501E-4,5.0
mall,0.0038381965489110957,21.0
mallory,-0.008539381141063613,58.0
mallorys,-0.0030939302090597083,5.0
malloy,7.520447910905068E-4,10.0
malt,-0.0012641884221326336,6.0
maltese,0.0017961217088719001,5.0
mam,-0.0021222542241039967,13.0
mama,5.212292306094557E-4,90.0
mamas,0.0014767523519009025,12.0
mamma,0.0014767523519009025,12.0
man,-0.027443495809992606,3569.0
manage,-0.0010779838068409313,60.0
managed,-0.005074299328952326,31.0
management,-0.003006899676023836,16.0
manager,-0.005578368391335513,79.0
managers,-7.325860373347501E-4,5.0
manages,9.261726785503305E-4,45.0
managing,0.0010442024310762714,6.0
mandate,-1.2700974844286034E-4,8.0
mandoma,-0.0032612937835676276,5.0
maneuver,-0.005052482823517552,12.0
maneuvering,0.0017961217088719001,5.0
maneuvers,-1.2700974844286034E-4,8.0
manhattan,-0.003986593938314763,69.0
manhattans,0.004324829455084881,5.0
manhood,-0.003858838458765724,7.0
maniac,0.0014258273380778456,19.0
manic,-0.0012641884221326336,6.0
mankind,5.496423927310204E-4,13.0
manly,0.007869539671019799,8.0
manner,-5.083496697705843E-4,41.0
manners,1.2857206268543538E-4,19.0
manning,-0.006013749421539141,17.0
manny,-0.005821657422681736,65.0
manolo,0.005250621747699494,7.0
manooj,0.006668625767512944,20.0
manray,-1.7962330582251777E-4,16.0
mans,-0.007617178755648086,191.0
mansion,0.003632493754517425,14.0
manson,-6.059172289635534E-4,9.0
mantan,-0.006763673838851468,53.0
mantra,-7.325860373347501E-4,5.0
manual,-0.006841303426970874,22.0
manubai,0.004324829455084881,5.0
manure,-7.325860373347501E-4,5.0
manuscript,-0.0020723932135073616,7.0
manuscripts,-0.0032612937835676276,5.0
many,-0.002950817776308973,689.0
map,-0.004647717475388117,81.0
mapache,-0.0076102029769176145,31.0
maple,0.0010442024310762714,6.0
maps,1.7948716192517193E-4,14.0
mar,-0.0015033946338009576,5.0
marais,0.0017961217088719001,5.0
marathon,-0.0032612937835676276,5.0
marble,-0.005104845462057457,13.0
marbles,-0.0028315852984849635,5.0
marcel,-0.005258806945042247,13.0
march,-0.006419938123488823,45.0
marched,0.005870402316162977,8.0
marches,-0.002824142711858671,10.0
marching,0.0020988291195938014,14.0
marcia,0.007969374990627224,6.0
marciano,0.0017961217088719001,5.0
marcon,-0.007637134291896888,36.0
marcons,-0.0032612937835676276,5.0
marcus,0.004677848976436338,40.0
mare,-0.0021261471032678323,8.0
marengay,0.005391945074903668,11.0
margaret,0.03056549326005692,147.0
margarets,0.008826769857056441,7.0
margarita,0.012112549685531496,9.0
marge,0.0031637038526642013,9.0
margie,0.0014767523519009025,12.0
maria,-0.0018806334029325454,74.0
mariachi,0.0036100626586168536,14.0
marian,1.0562405678698481E-4,43.0
maricon,-0.0032612937835676276,5.0
marie,-5.157225891155652E-4,12.0
marijuana,-0.0010547663674024246,22.0
marilyn,0.003462547693017938,7.0
marines,-0.004420537861117527,16.0
mario,-0.0017216772693486693,7.0
marion,-0.00658154138041607,28.0
marital,0.006826967488250917,7.0
maritime,0.0010442024310762714,6.0
marjorie,-0.0017216772693486693,7.0
mark,0.02236474159540385,233.0
marked,-0.004891858047767247,30.0
marker,-0.003957803500786582,8.0
market,-0.0026518085922308306,73.0
markings,-1.2700974844286034E-4,8.0
marks,3.659882225617331E-4,40.0
marksman,-0.0032612937835676276,5.0
marla,-0.005533912042439939,23.0
marlene,1.2229574855689311E-4,18.0
marlon,-0.004430149767483338,22.0
marnie,-0.0048956568686743685,12.0
marriage,0.005108545796384782,110.0
marriages,-0.0015183694037618017,6.0
married,0.01662442639697624,377.0
marries,-0.0017216772693486693,7.0
marron,-0.004420537861117527,16.0
marry,0.009031032485955921,157.0
marrying,0.007242916832275138,28.0
mars,-0.008424068763724677,78.0
marsellus,-0.006923743043044456,24.0
marsh,-0.006337052784446927,61.0
marsha,0.00468980629885495,7.0
marshal,0.003553448184692041,20.0
marshall,-0.002043837597773521,34.0
marshs,-0.005060449040032225,19.0
martha,0.005161784892591693,15.0
marthas,0.004324829455084881,5.0
martial,-0.002966144968933147,20.0
martin,9.243513124734735E-4,85.0
martini,-0.0013375607422677755,18.0
marty,-0.001049191506024557,49.0
martyr,0.0025526451094417643,7.0
maru,0.0010442024310762714,6.0
marvel,0.0017961217088719001,5.0
marveling,0.0010442024310762714,6.0
marvelous,-0.0019330307594658978,21.0
marvin,-0.004855317019867614,18.0
mary,0.016580710115727402,336.0
maryland,-0.0021261471032678323,8.0
marylin,-0.004213543698619953,55.0
marys,0.0012612874104874338,29.0
mascot,-0.003572579275316084,6.0
mash,0.0017961217088719001,5.0
mask,-0.0011954013487574,120.0
maskala,-0.0032612937835676276,5.0
masked,9.342608934138599E-4,24.0
masks,-0.002345562380280811,18.0
mason,-0.006653794197921345,46.0
mass,-0.003636278964303768,46.0
massachusetts,0.004324829455084881,5.0
massacre,-0.002824142711858671,10.0
massage,-0.004378874879507505,22.0
massages,-0.0032612937835676276,5.0
masses,-5.981509443572069E-4,6.0
massey,0.0029920432808844518,26.0
massive,-0.001435247141681584,37.0
mast,-0.002824142711858671,10.0
master,-0.013462923096933201,238.0
masterpiece,0.0010442024310762714,6.0
masters,-0.00173760329954447,29.0
masturbation,-0.003572579275316084,6.0
match,-0.0034341957046488277,99.0
matches,-0.004162854388488884,26.0
matching,4.1548392002559566E-4,7.0
mate,-0.0059024720256024045,30.0
material,-0.005029246849792576,52.0
materials,-0.004125284458130904,8.0
mates,0.007969374990627224,6.0
math,-0.00148845587372237,33.0
mathematical,-0.0021261471032678323,8.0
mathematics,-0.0017359776753966055,6.0
mating,-7.325860373347501E-4,5.0
matrix,-0.0041889175102355495,21.0
matt,7.520447910905068E-4,10.0
matter,6.983128054251251E-4,719.0
matter-of-fact,0.00432823229403196,10.0
mattered,7.520447910905068E-4,10.0
matters,-6.877356752849114E-4,71.0
matthews,7.520447910905068E-4,10.0
mattress,0.003111069251098331,15.0
mature,-8.639795709425627E-4,13.0
mau,0.0026323384166120336,7.0
mau-maus,0.0011567967338692146,8.0
maura,0.0096899507983386,6.0
mauricio,0.006853537201305671,5.0
max,0.02188632284124774,421.0
maximum,-1.6934955569797018E-4,15.0
maxs,0.005141438549921207,40.0
may,-0.00905525741916601,851.0
maybe,0.0013953142837672195,1694.0
mayhem,-0.002728909836755438,15.0
mayhew,-0.0036897485257064095,7.0
mayor,-0.0064550708898583695,82.0
mayors,5.875955805609599E-4,14.0
maze,-0.004125284458130904,8.0
mc,-0.0017216772693486693,7.0
mccabe,-0.004293439310758636,16.0
mccall,-0.0021261471032678323,8.0
mccaskey,-0.0036806339152341016,8.0
mccauley,-0.0032612937835676276,5.0
mcconnell,-0.004375538310660384,9.0
mcconnelly,-0.0030939302090597083,5.0
mccoy,-0.004004722349832164,44.0
mccullen,-0.007049013633631414,51.0
mcculloch,0.005660984137435617,6.0
mcdonalds,-0.0012641884221326336,6.0
mcginty,-7.325860373347501E-4,5.0
mcp,-8.639795709425627E-4,13.0
mcu,0.0071398741535902855,18.0
me,0.017269200557246976,15673.0
mead,0.002496217668518364,15.0
meal,-0.0053378018124493835,43.0
meals,-0.0017216772693486693,7.0
mean,0.011444021816627108,2080.0
meaning,-0.0020823317069392213,67.0
meaningful,9.442555040986737E-4,12.0
meaningless,-0.004958982264322583,14.0
means,-0.0038308560636435337,396.0
meant,0.0058246415746323775,180.0
meantime,-0.0025285161116738036,24.0
meanwhile,-0.0023158804210629,63.0
measure,-0.004595050876027431,28.0
measures,-0.0022776015346555696,13.0
meat,-0.0021099426456337787,88.0
meatloaf,-1.2700974844286034E-4,8.0
meaty,-7.325860373347501E-4,5.0
mebbe,-0.004449709448553279,10.0
mecca,-0.0017216772693486693,7.0
mechanic,2.772879301883688E-4,11.0
mechanical,-0.0034578381629426155,23.0
mechanics,0.0014767523519009025,12.0
mechanism,-0.004375538310660384,9.0
mecklen,-0.003858838458765724,7.0
med,-0.0021222542241039967,13.0
medal,-0.003006899676023836,16.0
medallion,-0.005258806945042247,13.0
medals,-0.0032612937835676276,5.0
medda,-0.003420174029650154,12.0
medford,-0.0029169809124259057,5.0
media,-2.0082741922652946E-4,20.0
medic,-0.0028814508067470305,10.0
medical,-8.494407764954075E-4,100.0
medically,0.0017961217088719001,5.0
medication,0.00531759316497401,19.0
medicine,-0.0023074413404654418,52.0
medieval,-7.325860373347501E-4,5.0
mediocre,-0.0010862236456860342,8.0
mediocrity,-0.0012641884221326336,6.0
meditation,0.0010442024310762714,6.0
medium,-0.005104845462057457,13.0
meeks,-0.0019323878181699964,37.0
meet,-0.0015455040738125024,608.0
meeta,-0.0017554433820154926,10.0
meeting,-0.004424221243285141,223.0
meetings,0.0022148586574297774,17.0
meets,3.8718579925321805E-5,27.0
meg,0.0017961217088719001,5.0
megan,-0.003858838458765724,7.0
mehlor,-0.003572579275316084,6.0
mehn,-0.007989116827053153,30.0
mein,-0.003420174029650154,12.0
mel,-0.0017554433820154926,11.0
melee,-7.325860373347501E-4,5.0
melt,-0.004420537861117527,16.0
melted,0.0025526451094417643,7.0
melting,0.0012788933118264667,9.0
melts,-0.004612236463339998,10.0
member,0.001246665397484973,63.0
members,-0.0031578306846789896,41.0
membership,9.043016814567826E-4,5.0
memo,-0.004375538310660384,9.0
memoir,-0.003572579275316084,6.0
memoirs,-7.325860373347501E-4,5.0
memorial,4.1548392002559566E-4,7.0
memories,-5.407732969982981E-5,39.0
memorize,-7.325860373347501E-4,5.0
memorized,-0.003572579275316084,6.0
memory,-0.003512220237630059,93.0
memphis,1.7948716192517193E-4,14.0
men,-0.007440984649144381,905.0
menace,-1.7962330582251777E-4,16.0
menacing,0.0038712649612988375,8.0
mend,-0.003858838458765724,7.0
mendoza,-5.480700109778917E-4,8.0
mens,-0.0019330307594658978,21.0
mental,-0.0021980271517153633,45.0
mentality,0.0017961217088719001,5.0
mentally,8.434239776063527E-4,17.0
mention,-7.502594746543669E-4,125.0
mentioned,2.509514149462532E-4,52.0
mentor,-7.325860373347501E-4,5.0
menu,1.9107970705165106E-4,15.0
mercedes,-0.0010547663674024246,22.0
mercenaries,-0.0032612937835676276,5.0
mercenary,-7.325860373347501E-4,5.0
merchandise,-0.004837369214595186,11.0
merchant,-0.0032612937835676276,5.0
merciful,-0.003420174029650154,12.0
mercury,-0.004430149767483338,22.0
mercutio,-0.004375538310660384,9.0
mercy,4.3658417198619325E-4,67.0
mere,-0.003522518000596677,18.0
merely,-0.003676144626096795,39.0
merger,0.0022512106664113046,6.0
merit,4.121176777244355E-4,16.0
merits,-0.0017216772693486693,7.0
merle,-0.007981467031321467,46.0
merrick,0.003163902847341675,56.0
merrill,-0.0041889046087031515,15.0
merry,-0.0016099971241543246,53.0
merv,-0.0014275977847681262,11.0
meryl,-0.003957803500786582,8.0
mes,-7.325860373347501E-4,5.0
mesa,-0.003858838458765724,7.0
mess,0.0011644778425772754,131.0
message,-0.005360519472265273,147.0
messages,0.0010635844883739567,20.0
messed,0.002327996396039443,20.0
messenger,-0.001748216808636927,21.0
messer,-9.457741538073045E-4,9.0
messiah,-0.0021261471032678323,8.0
messin,-0.0017216772693486693,7.0
messing,-0.003682775113361987,24.0
messy,-0.0024348714975328326,14.0
met,0.009207423144306852,316.0
metal,-0.005113833623539181,71.0
metallic,-0.0012641884221326336,6.0
metaphor,-7.325860373347501E-4,5.0
meteor,-6.059172289635534E-4,9.0
meter,-0.0031664492513660022,11.0
meters,-0.0017878652358082432,12.0
meth,0.004324829455084881,5.0
method,-0.0016552328882685008,11.0
methods,2.772879301883688E-4,11.0
metro,-0.004125284458130904,8.0
metropolitan,0.0010442024310762714,6.0
mets,-0.0017878652358082432,12.0
mex,-0.003572579275316084,6.0
mexican,-0.001363423661082829,35.0
mexicans,-6.059172289635534E-4,9.0
mexico,-0.002513930742683388,67.0
mezzanine,-0.003572579275316084,6.0
mhm,0.009654996814763337,14.0
mhravitch,-0.003572579275316084,6.0
mi,-5.53977863632669E-4,13.0
mia,-0.004564152726918211,22.0
miami,-0.0038187157161588465,53.0
mic,0.0011634340564895054,15.0
mice,0.0010523573731217597,14.0
michael,3.910599771884461E-4,267.0
michaels,-7.467587441813745E-4,34.0
michelle,0.0029683197713164283,28.0
michigan,-0.003132483499680388,11.0
mick,-0.0020273965131571603,31.0
micker,-0.0017216772693486693,7.0
mickey,-0.007492566425845611,117.0
mickeys,-0.0030939302090597083,5.0
microfilm,-0.0012641884221326336,6.0
microphone,3.735939525218096E-5,26.0
microscope,-0.0032612937835676276,5.0
microwave,0.0018721276064350013,8.0
mid,-0.004125284458130904,8.0
mid-air,-0.002824142711858671,10.0
mid-term,-0.0032612937835676276,5.0
middle,4.943925322863478E-4,199.0
middle-aged,0.0018721276064350013,8.0
middle-earth,-0.0012641884221326336,6.0
midget,-0.003420174029650154,12.0
midnight,0.007893668903226854,80.0
midst,-0.0014275977847681262,11.0
miggs,-5.480700109778917E-4,8.0
might,-0.0014419388955209558,961.0
mighta,-0.0021261471032678323,8.0
mightve,-0.0014275977847681262,11.0
mighty,-0.001104607054782491,47.0
miguel,-4.994453883406336E-4,16.0
mikael,4.1548392002559566E-4,7.0
mike,0.004712291220602501,168.0
mikes,0.001823325118648032,10.0
mikey,-0.007107906032635811,45.0
mil,-0.004677665614481489,11.0
mild,-0.0024907277698375287,9.0
mildly,4.1548392002559566E-4,7.0
mile,-0.0038004789328270196,44.0
mileage,-0.0017216772693486693,7.0
miles,0.009273804645272374,251.0
miley,-0.0030782642108579507,5.0
military,-0.0041093338640304814,71.0
militia,-0.004747797195424722,27.0
milk,-5.919406813926217E-4,118.0
milking,0.0017961217088719001,5.0
mill,-2.782903048058249E-4,43.0
millennium,-0.003132483499680388,11.0
miller,-0.005423893825215093,38.0
millers,-0.0030939302090597083,5.0
millie,-0.005457338575601555,14.0
millimeter,-0.0032612937835676276,5.0
million,-0.008688335816355091,294.0
millionaire,-0.003420174029650154,12.0
millions,-0.0056406322913780185,45.0
mills,-0.002252936755909242,8.0
milly,-0.003858838458765724,7.0
milner,-0.0012641884221326336,6.0
milo,-0.007629699883356879,54.0
milos,-0.005104845462057457,13.0
milt,-0.003572579275316084,6.0
milton,-0.0037921072108812637,9.0
mimes,0.0010442024310762714,6.0
mimi,0.0010442024310762714,6.0
minas,-0.004837369214595186,11.0
mind,-0.004004896701454668,898.0
minda,-0.002881477954559675,7.0
minded,4.1548392002559566E-4,7.0
minden,0.0017961217088719001,5.0
minding,-0.0010360489603740833,10.0
mindless,-0.0021261471032678323,8.0
minds,0.0029538301110841707,48.0
mine,-0.005536096906453897,472.0
mines,-0.005124246625625737,31.0
ming,0.009382244947521757,5.0
mingle,0.0010442024310762714,6.0
mini,-0.002824142711858671,10.0
mini-me,-0.005019130312448755,13.0
miniature,-0.005052482823517552,12.0
minimal,-7.325860373347501E-4,5.0
minimum,-0.0026026058534038147,19.0
mining,-0.0017216772693486693,7.0
minister,-0.0037408987484775225,63.0
ministers,-0.0023063195136328,13.0
ministry,-0.004975335615042826,14.0
minneapolis,-1.1360041637808323E-4,7.0
minnesota,-0.0024907277698375287,9.0
minor,2.7023991761743036E-4,30.0
minstrel,-0.004375538310660384,9.0
mint,0.005870402316162977,8.0
minus,-0.003270880061870562,17.0
minute,3.8430194848119623E-4,609.0
minutes,-0.00698559126813643,511.0
miracle,-0.001473952659099594,72.0
miracles,-0.0035382758890314297,23.0
miranda,-0.0032612937835676276,5.0
miriam,0.003391583760456743,10.0
mirror,0.0024843646300304638,96.0
mirrors,-0.0021551781416705757,25.0
mischief,4.1548392002559566E-4,7.0
miserable,-0.0014354344009389515,43.0
miserably,-7.325860373347501E-4,5.0
